id,Class
219666,0.0019276566810151427
219667,0.003347934205088685
219668,0.0007172409644402819
219669,0.001014475880755546
219670,0.0009466508106696749
219671,0.0012696954075578706
219672,0.0014775844905663682
219673,0.002274783038138476
219674,0.001364461632289363
219675,0.0008429216731373673
219676,0.0018213374397048766
219677,0.0007316484617371553
219678,0.003075881808554751
219679,0.0005894703731962663
219680,0.0005189936012823561
219681,0.002379296187298931
219682,0.002908507886448176
219683,0.001087615774717909
219684,0.0009547503131194479
219685,0.005226173058956171
219686,0.001159469351261279
219687,0.005107950039486728
219688,0.000544392172503198
219689,0.0006411423528240269
219690,0.001341507504298446
219691,0.0014031053631713716
219692,0.00515375398334937
219693,0.0016810349158035102
219694,0.0012511955224746858
219695,0.0017832776449298524
219696,0.0029267204256009844
219697,0.0010432189637791648
219698,0.0029813365581629627
219699,0.0010489416003217169
219700,0.0016456425867114987
219701,0.002472116627380468
219702,0.0019206402498473502
219703,0.0029840826472423434
219704,0.001198304124313843
219705,0.0005927717272206458
219706,0.005025886279387242
219707,0.0012753971203494255
219708,0.0010485814092674752
219709,0.0012806719459700266
219710,0.0006345112257569308
219711,0.0022316021983185656
219712,0.0023092681098925345
219713,0.0010344305902946621
219714,0.001132416404642331
219715,0.002559145182796299
219716,0.001208563443324417
219717,0.0009004996262800587
219718,0.0015632542228610554
219719,0.0014174034523161587
219720,0.002365435683493008
219721,0.0026284042435555975
219722,0.0013207318077609095
219723,0.0007735140086789845
219724,0.0006012105478805712
219725,0.0008803823081614883
219726,0.0014233663213008851
219727,0.004177962212388154
219728,0.002427388213200131
219729,0.0011508609848357087
219730,0.0012661639046761103
219731,0.002020841587558812
219732,0.0011794989774489759
219733,0.001648094194260946
219734,0.0008141154366825593
219735,0.0010795247578806527
219736,0.0017387043207069445
219737,0.0009023118817649027
219738,0.0014628448019379263
219739,0.000792547616551421
219740,0.006645911950984235
219741,0.0009227949328468227
219742,0.0013809749332172958
219743,0.0008327774528085641
219744,0.0008175176687217158
219745,0.0005943847782053425
219746,0.0007214741921313716
219747,0.0009487078411234947
219748,0.0009503146284219188
219749,0.0012962156831463456
219750,0.0008910580696593211
219751,0.003876890871680041
219752,0.0029057378423974324
219753,0.001019106350292552
219754,0.000730673435287313
219755,0.0014477076049293845
219756,0.0008920887844173071
219757,0.0007444705529339977
219758,0.0036351369959089215
219759,0.0039964578494985315
219760,0.0012725471392846747
219761,0.0012975057189278786
219762,0.002549389275045315
219763,0.0016156408706786663
219764,0.0011146090431715168
219765,0.003714636451442655
219766,0.0007410274236970213
219767,0.002188481749350018
219768,0.001111815774006643
219769,0.0019793774702883626
219770,0.0012413901413429627
219771,0.0013989772564759096
219772,0.000541434456907301
219773,0.001582575697999163
219774,0.0011387758718745416
219775,0.004083239199595672
219776,0.000809266744725657
219777,0.002760000270821286
219778,0.0011200693900800369
219779,0.0018418637766735657
219780,0.0022795966022138995
219781,0.0037871405913015373
219782,0.000968636636855815
219783,0.0032693641911666145
219784,0.0021051652073722535
219785,0.0017945784258748198
219786,0.0034901571965997654
219787,0.0035226089013097543
219788,0.003671668450413951
219789,0.0019531344686777937
219790,0.0008726636070691436
219791,0.0007420757734346405
219792,0.0018787986288248135
219793,0.002211953825095807
219794,0.0034228038462291695
219795,0.0015414819308732968
219796,0.0008513703939107373
219797,0.0012908626960396034
219798,0.0012966066988140252
219799,0.0014089977020031728
219800,0.0012840526944094374
219801,0.0005056351472490807
219802,0.002171034615998471
219803,0.001093921418472567
219804,0.0022680630750212673
219805,0.0006544931999690821
219806,0.001150836021658078
219807,0.0017321266815846876
219808,0.0008676147161532039
219809,0.0015986645989920403
219810,0.0009365305015767275
219811,0.0018697677990873191
219812,0.0020865011445416574
219813,0.001058372118364539
219814,0.002036028307211478
219815,0.002577262780966197
219816,0.0021887424121095535
219817,0.0022458817834845437
219818,0.0030610151449029397
219819,0.0012837337009908175
219820,0.0015293833741126526
219821,0.0074770854063758475
219822,0.0046831513743039194
219823,0.0015629882750233645
219824,0.0008515550050831282
219825,0.001112404586750167
219826,0.00129188150766774
219827,0.0007014738384522961
219828,0.001558581344848406
219829,0.0008452243369166237
219830,0.0010268395076265494
219831,0.0011350726398708301
219832,0.002755091620125736
219833,0.004355126589788321
219834,0.003932391400720837
219835,0.0007575503473101772
219836,0.0008279748185541215
219837,0.002724412179383081
219838,0.0009202530816637997
219839,0.0007006142943987301
219840,0.0006835225055960226
219841,0.0010476143503843657
219842,0.00249681641085057
219843,0.002256140306480845
219844,0.0006535090720792562
219845,0.0025073657756085432
219846,0.006468150711598848
219847,0.0007133869784335111
219848,0.0004785849799480587
219849,0.004858105497110528
219850,0.0015031864085206781
219851,0.0023129784800502424
219852,0.0012216461393863933
219853,0.0017145390444409329
219854,0.0010983432224582932
219855,0.0007271322094739788
219856,0.001990659191268674
219857,0.0028319525095218782
219858,0.009562282264102231
219859,0.0011136567645669778
219860,0.0005638762215161263
219861,0.0012426158872309214
219862,0.014697356333030652
219863,0.0012585785810255283
219864,0.0007035482907992442
219865,0.0012381273666002004
219866,0.0011853812730610066
219867,0.0018984324609788597
219868,0.002143798687045678
219869,0.002105509585938097
219870,0.0005400933132565949
219871,0.0005989078161958716
219872,0.0006487375795628665
219873,0.000707205825448315
219874,0.0010291888378270648
219875,0.0017503200674370812
219876,0.001168410469966269
219877,0.0006900536294849448
219878,0.0009432513550886887
219879,0.0006385500090725951
219880,0.001624993475097711
219881,0.0006586958381503244
219882,0.0016727111804423357
219883,0.0018113622264869084
219884,0.0016384606539315968
219885,0.004562779355200626
219886,0.0014469872751735398
219887,0.0011880279118295874
219888,0.0013022830923736515
219889,0.0011878001777953652
219890,0.0011320958598719578
219891,0.0005544620058936712
219892,0.0013205666015644317
219893,0.0020753783541766755
219894,0.025681281648804184
219895,0.002877491235608021
219896,0.0030852060094901154
219897,0.003643165416991489
219898,0.003125157968584095
219899,0.001756014836334684
219900,0.0007019462960996248
219901,0.002892786441595521
219902,0.0007278934126345156
219903,0.001878166363212346
219904,0.001232865124857134
219905,0.0023751716701312254
219906,0.000530069396064107
219907,0.0008403945486418838
219908,0.0009201933009642137
219909,0.0014230559597428413
219910,0.0013435138246997874
219911,0.0009654920254639768
219912,0.0009904983812753841
219913,0.0010051798819466975
219914,0.0007777410231118134
219915,0.0070648482336263295
219916,0.0010110518551385008
219917,0.00431153139648716
219918,0.0012399410518226645
219919,0.0011838110494911075
219920,0.0010325808534146154
219921,0.0014509765028168978
219922,0.0008617260901466208
219923,0.0013838395751013858
219924,0.00225863139446643
219925,0.0007941649660916897
219926,0.005806339776540749
219927,0.0010160300366967446
219928,0.0010280043384425302
219929,0.0009141464813509784
219930,0.0013384729887342217
219931,0.0013053665617615206
219932,0.0012134233026273105
219933,0.001415813046942857
219934,0.0012954285844859917
219935,0.0019558827059114096
219936,0.0034451430611668154
219937,0.002696979587706522
219938,0.0008220428913193808
219939,0.004523303169926751
219940,0.004058113337050404
219941,0.002205572366229274
219942,0.0007226793010315829
219943,0.003862643701981298
219944,0.0020685174478743476
219945,0.0019978958812674782
219946,0.0006863113426502183
219947,0.0012029785566744235
219948,0.000599310373369865
219949,0.0023858573677067946
219950,0.0013025374739996556
219951,0.0016558709460047793
219952,0.002150872627337921
219953,0.0032674358440987874
219954,0.0022760491257872778
219955,0.00047005528665536463
219956,0.0010749237279038633
219957,0.0009158293787165813
219958,0.0010619833724772384
219959,0.0016946429329475683
219960,0.0008056434342748189
219961,0.0015314515392123764
219962,0.0010340482017874525
219963,0.0038470828892328596
219964,0.0029204303795158206
219965,0.0011006047183597107
219966,0.0007777514564914288
219967,0.0012911028336894006
219968,0.00322516732233172
219969,0.0012675047191411243
219970,0.0027915999230324613
219971,0.0006931904459299472
219972,0.0017304175310800726
219973,0.0010493429275833567
219974,0.0007757548218144698
219975,0.001197501536344995
219976,0.001788599927236258
219977,0.0013573885583267986
219978,0.0015628174211371113
219979,0.0015069285601475408
219980,0.0006326439479211434
219981,0.002034883110920203
219982,0.0013814429686502944
219983,0.003387796667817994
219984,0.001174124662608981
219985,0.0005863542445763685
219986,0.015550755247166214
219987,0.001195917298998899
219988,0.0008401973880215576
219989,0.0009113575197060257
219990,0.0015315645001674275
219991,0.0018014859500172984
219992,0.002656464454617426
219993,0.1484331105308263
219994,0.0006414977416543747
219995,0.0022107863489230824
219996,0.0007039426676669762
219997,0.002675100801285757
219998,0.001226503120727866
219999,0.0013529589653215905
220000,0.001825472169389022
220001,0.0023634936178174425
220002,0.0025364403776382298
220003,0.001220855143995687
220004,0.0018071099329401506
220005,0.0010388538802795987
220006,0.0036355889929633334
220007,0.0008616146837947743
220008,0.0029506975733011227
220009,0.0009726271994960969
220010,0.0009378058013127039
220011,0.0012241124120305788
220012,0.002122592115450192
220013,0.0007383401887829837
220014,0.001251841785336681
220015,0.002313577774101413
220016,0.0012585038258110727
220017,0.0011043376360055004
220018,0.0016796144939673345
220019,0.0033406491381873303
220020,0.0031736149092573473
220021,0.0010433284724589505
220022,0.0020549066521240557
220023,0.0021539763510218936
220024,0.001925586356641641
220025,0.0005645802965776627
220026,0.003233228382520882
220027,0.0016473903546405586
220028,0.0014974985859683811
220029,0.0011705046105865088
220030,0.10895599664582922
220031,0.000837864959570566
220032,0.0029021167523446334
220033,0.0011012228361965476
220034,0.001382695063809653
220035,0.0007507669313459399
220036,0.0035793239409033658
220037,0.00126341530467289
220038,0.0011717610692864792
220039,0.001137546924705145
220040,0.0014334289096255665
220041,0.0007176663535066341
220042,0.0009504196521869315
220043,0.0050551978402090655
220044,0.0022402465549723836
220045,0.0008956394631509304
220046,0.0006069958716233857
220047,0.0012244177799113419
220048,0.0009917310763070618
220049,0.002865424126080703
220050,0.001422828572731939
220051,0.011734550915578195
220052,0.0011338249000261177
220053,0.0005331996268001203
220054,0.0013492536513509726
220055,0.0009030034195323823
220056,0.000811114578785817
220057,0.0011646302531133042
220058,0.0012235947567215651
220059,0.0021179611964089835
220060,0.002082641669893145
220061,0.0011863135164069038
220062,0.0017524594701983365
220063,0.0012489619309214094
220064,0.0010729962602534406
220065,0.012807474487588106
220066,0.001214813861777406
220067,0.0015479715298927044
220068,0.00308456600955435
220069,0.0008071175463477348
220070,0.0025675084877199287
220071,0.0006833791745393061
220072,0.002876246339559603
220073,0.0014965739085631294
220074,0.0017530193819879137
220075,0.0009966919762530797
220076,0.0039255601067205124
220077,0.0009658916289536152
220078,0.0027819509501063188
220079,0.0010396397090623414
220080,0.0028030077813241214
220081,0.000954177709012408
220082,0.0018245143952522148
220083,0.0025762699232058962
220084,0.0011888618745914225
220085,0.0019123299698651757
220086,0.001351157647401654
220087,0.0015245351968667651
220088,0.0019578761507740962
220089,0.0022971032415858845
220090,0.0004965024486088675
220091,0.0013015792985800656
220092,0.0009720226995189954
220093,0.0024497401944145775
220094,0.0010659915749569844
220095,0.0008591839147173426
220096,0.0025680534935082237
220097,0.0018438557257404761
220098,0.0017016151337969445
220099,0.004495803311431274
220100,0.0008336791989112914
220101,0.0021245593698240722
220102,0.0014907189536722035
220103,0.0011496409390214773
220104,0.0033768651009701695
220105,0.0017561759268105487
220106,0.006408345355611562
220107,0.003301043992237693
220108,0.0010439724713690402
220109,0.001682584377083723
220110,0.0007872415860235453
220111,0.003257003698112294
220112,0.0009788541589889602
220113,0.002409762491108752
220114,0.0011599778723391054
220115,0.0013371809415608216
220116,0.0010706921976240038
220117,0.004058098391308703
220118,0.0012278285927731006
220119,0.0009417867694910831
220120,0.0009135767588992037
220121,0.0013615501004894935
220122,0.00305817065245059
220123,0.00178462328652165
220124,0.0014403168399604832
220125,0.0017239872521645709
220126,0.0029170084213424818
220127,0.0021247614852188583
220128,0.0006686870618436646
220129,0.001261686678681363
220130,0.0017015270445119054
220131,0.0010432042126911829
220132,0.0013794547729409786
220133,0.0012748712990328214
220134,0.000814045073296447
220135,0.0005472406590836192
220136,0.0014507991323337677
220137,0.0016707135830934647
220138,0.0005104757278688965
220139,0.0016527116962391977
220140,0.000835622690641335
220141,0.002469679435881119
220142,0.000977909048260312
220143,0.001988120198562402
220144,0.0013495615996753946
220145,0.0025160137387470177
220146,0.0017662753569364184
220147,0.00207888366604479
220148,0.001537198889848851
220149,0.003071484499284464
220150,0.0013593772092495738
220151,0.0022163603470091928
220152,0.0058944221624699636
220153,0.0025168861980416866
220154,0.001182063807730771
220155,0.000695189074762861
220156,0.0016890210151864439
220157,0.001942465941270116
220158,0.0016786681099674856
220159,0.0015241366670036222
220160,0.000996372945330011
220161,0.001266183434165599
220162,0.0017171269713397383
220163,0.002762720228586269
220164,0.0009811144106758956
220165,0.0011459946922342343
220166,0.0019875079944397882
220167,0.000686930717140842
220168,0.0007344633027308342
220169,0.001806276456417874
220170,0.004036989476193662
220171,0.0016194838564641235
220172,0.0007765490246736681
220173,0.0010978507608807658
220174,0.002718722637857036
220175,0.01251296417789729
220176,0.0015346877039706425
220177,0.0008280605544357166
220178,0.0012096154922170076
220179,0.0018523220733636795
220180,0.0016418943352890403
220181,0.001987317506395314
220182,0.0017708921536775816
220183,0.0017571364703967535
220184,0.001080226598851325
220185,0.0013542391704505351
220186,0.0008731499898935063
220187,0.0015137547229254345
220188,0.0016705079857893582
220189,0.0008575210069452603
220190,0.001296766685802814
220191,0.0007004648259784166
220192,0.0015031134354832603
220193,0.001494887878452538
220194,0.0014479217878211551
220195,0.0013124530866820655
220196,0.0008710698176928485
220197,0.0013179433681386418
220198,0.010858474111850471
220199,0.0013489741699138588
220200,0.002047137990214254
220201,0.0014388510073407887
220202,0.0019841810824681315
220203,0.0014869117548221317
220204,0.002399369801074312
220205,0.0020607694905163502
220206,0.001986510086947835
220207,0.0020212671510437597
220208,0.0009074825044046518
220209,0.0010138785125075394
220210,0.0024284143883417093
220211,0.0010976711580296472
220212,0.0011869100628603135
220213,0.0016377094630950911
220214,0.001925152634125388
220215,0.000941161208242446
220216,0.00165016496715179
220217,0.0009188418965450422
220218,0.0011170757295766566
220219,0.0012755874728037093
220220,0.0020072041684649775
220221,0.0010368967877694571
220222,0.0005515489536899086
220223,0.002184229755186815
220224,0.0010153566348391036
220225,0.0007190761633346218
220226,0.0013946965056634338
