id,booking_status
42191,0.4174636398722723
42192,0.7058824052318797
42193,0.039335661056630375
42194,0.1905290655975323
42195,0.9827061056375468
42196,0.8451861493451981
42197,0.2236174958807287
42198,0.6906853941127093
42199,0.7255034387509938
42200,0.5635156151787521
42201,0.6955870673005042
42202,0.45548333154849613
42203,0.13624659172792075
42204,0.8261960429852371
42205,0.23492565359344927
42206,0.005197111281694778
42207,0.7274664840596115
42208,0.01247221191671865
42209,0.2942150721215073
42210,0.16701802962129203
42211,0.15335456871209258
42212,0.16577488910424162
42213,0.8934347441734829
42214,0.8857355088567586
42215,0.2273906662645196
42216,0.9318017523982352
42217,0.09230332540405826
42218,0.011880885795325825
42219,0.23776973379558516
42220,0.2136214047721113
42221,0.7097183142111391
42222,0.6211969505637713
42223,0.0861585265813887
42224,0.9854571397572306
42225,0.5933473420038957
42226,0.962797561560423
42227,0.03858920713356813
42228,0.8574155684425799
42229,0.06564321266716758
42230,0.2290810837399723
42231,0.8347385178929709
42232,0.1281615386057257
42233,0.28958872531206525
42234,0.691671621488715
42235,0.04210924105575812
42236,0.04649723079643269
42237,0.913174593055363
42238,0.2845719986064895
42239,0.2578953709755744
42240,0.9560076773754596
42241,0.7908854377170927
42242,0.0819680916453897
42243,0.9882455813035144
42244,0.14315892014477605
42245,0.706304803320889
42246,0.9752001703842026
42247,0.7959474762026877
42248,0.8681622433478904
42249,0.9611461617444
42250,0.3914808925830664
42251,0.27411838802295224
42252,0.6545804942548935
42253,0.82493537893598
42254,0.045786560262309046
42255,0.06436523384099457
42256,0.7001921023977133
42257,0.6581416093971961
42258,0.6406737392359239
42259,0.779172285642299
42260,0.8611338911168834
42261,0.8850293744849006
42262,0.9332576522288587
42263,0.9735900439441469
42264,0.14231221602269384
42265,0.7546129503376795
42266,0.030965862173784175
42267,0.19909060527935754
42268,0.40430696391983645
42269,0.09822467014692028
42270,0.9595001239513922
42271,0.8734101895900082
42272,0.03988139387547977
42273,0.007160243803411279
42274,0.7173702974018954
42275,0.541776121966526
42276,0.054216946780719165
42277,0.09538685220419171
42278,0.07696580997380627
42279,0.26375603614159476
42280,0.6659266594650808
42281,0.0029088906862523006
42282,0.30087291385694753
42283,0.22883814130645802
42284,0.43186531832003705
42285,0.06679143173935151
42286,0.14310495279543106
42287,0.6768197337329354
42288,0.19384154626456204
42289,0.7881274005540435
42290,0.03179301401144662
42291,0.8406105996838402
42292,0.08601597994508443
42293,0.8783177750040002
42294,0.9442605971927301
42295,0.07614902389401239
42296,0.02521445600594392
42297,0.09256447241004309
42298,0.05226356254146243
42299,0.7704127192841159
42300,0.7553778727927835
42301,0.25630659351554963
42302,0.10065236887682971
42303,0.24539814929223408
42304,0.01619510318480874
42305,0.5163155637105135
42306,0.1654320877839278
42307,0.03732159666435647
42308,0.08239930652027373
42309,0.39127056567186197
42310,0.3795725851007109
42311,0.7506024761096055
42312,0.057429784384946794
42313,0.792752562622262
42314,0.7614123042119966
42315,0.06536660289905782
42316,0.5778498631369597
42317,0.4570131076938947
42318,0.485223074153906
42319,0.017153735954258533
42320,0.799625585604527
42321,0.24437129344815478
42322,0.9004776274518459
42323,0.02780139760117615
42324,0.5117828332389188
42325,0.005941154121803234
42326,0.45982841041872236
42327,0.06162348006377753
42328,0.013136197914659118
42329,0.1006342102142019
42330,0.8730677150133703
42331,0.3302516618696586
42332,0.1961023678925202
42333,0.7128432894164012
42334,0.019917939254303844
42335,0.6142381440910756
42336,0.044177669095712704
42337,0.7218021413885496
42338,0.05098860535875873
42339,0.004566744980652593
42340,0.13088465156863327
42341,0.7320528350393382
42342,0.9452259927908104
42343,0.3722437208839863
42344,0.3722988208479233
42345,0.05448301495367559
42346,0.9536488842123628
42347,0.8103562334275753
42348,0.9586697278895848
42349,0.10807764614477815
42350,0.35625077472510386
42351,0.06685225752067533
42352,0.7806764493157907
42353,0.8564324620739094
42354,0.05142627598018849
42355,0.16542783220467733
42356,0.6461289108206193
42357,0.013109044236590203
42358,0.9746552454114961
42359,0.06670249580886284
42360,0.7183405849907455
42361,0.13362778785900467
42362,0.6737622659166931
42363,0.15800811776020207
42364,0.18247240451351632
42365,0.2443426108934385
42366,0.023023283473144036
42367,0.8107340921990248
42368,0.8327615970367187
42369,0.8760582175918442
42370,0.23817973503966416
42371,0.06003027847521615
42372,0.17064635422657165
42373,0.9800466458637335
42374,0.7290256325992572
42375,0.5601429503291396
42376,0.037199271995233846
42377,0.9797759941833843
42378,0.48781303529380526
42379,0.09969236287231106
42380,0.03614846931322077
42381,0.11115709108474792
42382,0.7466498206227314
42383,0.9526720649679928
42384,0.057398472677069635
42385,0.010034498979416419
42386,0.6361506346776789
42387,0.490161635162778
42388,0.02834724674948249
42389,0.0028513367890524942
42390,0.9141055239729082
42391,0.056248464406563656
42392,0.016810686267674773
42393,0.09367787929759483
42394,0.1719102991470854
42395,0.5080898919747738
42396,0.3992305826710998
42397,0.9731723453225625
42398,0.0874586067032383
42399,0.42148548823554516
42400,0.3394194929369047
42401,0.1502120851641697
42402,0.8369000590417912
42403,0.8375312964999498
42404,0.3634805335725958
42405,0.27939544752265333
42406,0.3345399149196407
42407,0.12122963832965424
42408,0.11832835907091857
42409,0.21222269213321762
42410,0.8837015736493656
42411,0.013388719038518977
42412,0.9712282481464081
42413,0.7501786141927255
42414,0.6376857767602042
42415,0.11398232236421228
42416,0.8115797307623789
42417,0.09548620754128434
42418,0.6012950118827352
42419,0.24951670428008246
42420,0.17934859956962862
42421,0.020384155396571964
42422,0.34192100187173213
42423,0.4005139350281411
42424,0.9490690795966469
42425,0.3153020380317026
42426,0.4737639393914531
42427,0.12560321782278158
42428,0.12683385996275626
42429,0.9853325368983455
42430,0.06226137888171947
42431,0.8602400683889977
42432,0.9766257279366
42433,0.11186180829230923
42434,0.0034171530052554424
42435,0.07268591433784599
42436,0.25345839377457874
42437,0.06929711109132261
42438,0.1977346942319166
42439,0.9517058998765047
42440,0.40711422172931344
42441,0.974117295660999
42442,0.09258442430984037
42443,0.12114215885618758
42444,0.019997062237428483
42445,0.06813075224550955
42446,0.5643725906554288
42447,0.10659647150399858
42448,0.04796633083068464
42449,0.09860460709000857
42450,0.2880252065481924
42451,0.13044213673082697
42452,0.03182666337167707
42453,0.028350537726253226
42454,0.31655985110441437
42455,0.14785899950843778
42456,0.5175543001723824
42457,0.035402948831964855
42458,0.18015396059487557
42459,0.31897943126743716
42460,0.8143521687475527
42461,0.09400229814619818
42462,0.7779336128166559
42463,0.24051830334801308
42464,0.9193726938072437
42465,0.12641241868013378
42466,0.7256522546087931
42467,0.2670119023865105
42468,0.4097509005941501
42469,0.1514818705724988
42470,0.1506476369721877
42471,0.5748245848330666
42472,0.29889512549568725
42473,0.052129684450294686
42474,0.17090747130337047
42475,0.04597945469128621
42476,0.006553876209645216
42477,0.2737233602305104
42478,0.8567686400875301
42479,0.7941295804184257
42480,0.0030316735867184415
42481,0.04678029954970632
42482,0.035913734492339214
42483,0.3726642034994106
42484,0.4113763317219634
42485,0.010912162030021847
42486,0.7897580597619436
42487,0.5340943789149891
42488,0.024286876270654012
42489,0.2187511310011292
42490,0.10247588809494493
42491,0.7926480153250843
42492,0.5618485021232844
42493,0.0773734388771968
42494,0.19367770881538476
42495,0.35659598385634694
42496,0.3204312343740724
42497,0.00748540489521297
42498,0.09916364125886154
42499,0.06016373239613819
42500,0.12012935465090029
42501,0.4081778989360777
42502,0.5112049330960764
42503,0.9402749598075177
42504,0.06315368322366349
42505,7.177643717633284e-05
42506,0.3576183425594221
42507,0.005582822921469929
42508,0.08923102490358621
42509,0.231112890500764
42510,0.6928515089251794
42511,0.21531937381693683
42512,0.19077492548026176
42513,0.12171194823727091
42514,0.01780707860653001
42515,0.3459416588607017
42516,0.45520283538844747
42517,0.7161164945073472
42518,0.9221500191660983
42519,0.27427361285657686
42520,0.5589413187072989
42521,0.007950572281450246
42522,0.3949884143569141
42523,0.2649184080425354
42524,0.35551148521912523
42525,0.7469102666343834
42526,0.8616472472409724
42527,0.23594730055185092
42528,0.4372658038904656
42529,0.714534578657738
42530,0.33204917175007065
42531,0.9280702172637671
42532,0.07516815342629651
42533,0.2540182196396581
42534,0.08364712492889022
42535,0.983604247175634
42536,0.021280726772581325
42537,0.07457690029558504
42538,0.8175660482629009
42539,0.24800521931626845
42540,0.06095708905642189
42541,0.2761878207387011
42542,0.16883043851655646
42543,0.3752314268724476
42544,0.013587152454460308
42545,0.8365506302817243
42546,0.02558804572648901
42547,0.31945130788012593
42548,0.4652305334846214
42549,0.48653064552747133
42550,0.6362639447629184
42551,0.9811265603343783
42552,0.8114421711151255
42553,0.0065296876380605525
42554,0.049514278733254445
42555,0.6073941791505943
42556,0.11669528519025034
42557,0.2583651931281978
42558,0.3100715963380323
42559,0.11062491699522099
42560,0.23515590218225918
42561,0.7865502707863191
42562,0.839541342157486
42563,0.8569029051596271
42564,0.40635289577177724
42565,0.9000781341511672
42566,0.9707580020146652
42567,0.05159544120617419
42568,0.03800225762071397
42569,0.04764424976406138
42570,0.45484885800139646
42571,0.00028825528497733737
42572,0.17120772675248402
42573,0.1902189301310695
42574,0.7986175387587489
42575,0.8854892058395321
42576,0.07696350327679018
42577,0.15558195475365327
42578,0.002869298946231989
42579,0.03361549339910121
42580,0.00478355466063472
42581,0.978662152985898
42582,0.10320580182779937
42583,0.07506113028510752
42584,0.006120245976788613
42585,0.2620669378237549
42586,0.15900242442141638
42587,0.9314572785871521
42588,0.17064635422657165
42589,0.5826309545914603
42590,0.9854486345965732
42591,0.18449142030109716
42592,0.21407421018367162
42593,0.3814324859817576
42594,0.050272027257274775
42595,0.08798462318627742
42596,0.363347800226872
42597,0.10488866589867833
42598,0.33672392059561473
42599,0.3079982335917362
42600,7.945677854245287e-05
42601,0.7705465760832256
42602,0.9926040864891827
42603,0.028366814553544274
42604,0.5420978214463303
42605,0.593579363971992
42606,0.6026028737477704
42607,0.6297972887868595
42608,0.49242940816071645
42609,0.00014951236155601096
42610,0.7149461972635389
42611,0.8746405778110518
42612,0.01917396262330987
42613,0.16282328873681795
42614,0.004102719541097034
42615,0.1543411884490818
42616,0.8680439470666272
42617,0.1825423925932004
42618,0.6316001613234574
42619,0.24790938315665315
42620,0.7478550487223301
42621,0.8654513476709369
42622,0.530528465315467
42623,0.8964483252796027
42624,0.05400503991154535
42625,0.1338606447680968
42626,0.90014219367783
42627,0.5152624086103471
42628,0.6939265538661284
42629,0.9087593919820062
42630,0.8203636726979365
42631,0.471123196287763
42632,0.0031367680505440124
42633,0.021857721265495362
42634,0.21708702375610334
42635,0.10381683017521345
42636,0.21688212581401617
42637,0.5018451457499273
42638,0.021384495398232464
42639,0.8130385781801712
42640,0.06699008911924606
42641,0.05679828103678826
42642,0.4246026837803756
42643,0.06438044317619149
42644,0.14611522907829805
42645,0.3499269350160402
42646,0.7000452024871308
42647,0.043560813461209165
42648,0.035434869610846034
42649,0.1248891273263538
42650,0.5196071586718343
42651,0.23356911441157618
42652,0.26771591849698056
42653,0.05247030429895
42654,0.34806554370820375
42655,0.17067613172341128
42656,0.345439069098611
42657,0.9230092973350296
42658,0.09780020964628341
42659,0.538500225137326
42660,0.6663018332650936
42661,0.1315279122362642
42662,0.9661507357182112
42663,0.04727550700474997
42664,0.038612156742441194
42665,0.5090088899385596
42666,0.7357406041531356
42667,0.04635767033625095
42668,0.03712102383009168
42669,0.9413632509596903
42670,0.8358982254138771
42671,0.08795494961237872
42672,0.9707719697940853
42673,0.3068654772849216
42674,0.0005234537730872782
42675,0.1406751979314492
42676,0.28058526918539134
42677,0.39631136356861923
42678,0.0639401886771023
42679,0.053330539619739145
42680,0.6014563456578558
42681,0.008825530834878694
42682,0.9461648321268067
42683,0.9796221263917854
42684,0.019171806934831774
42685,0.15982760793565445
42686,0.32686947839068337
42687,0.034155635745716194
42688,0.6514353663221348
42689,0.9434875828513402
42690,0.5802716946223747
42691,0.004243068624321911
42692,0.05177438429309559
42693,0.4437926809545537
42694,0.06892778313244381
42695,0.20829093588147557
42696,0.529451502590577
42697,0.5375365508228257
42698,0.5324653226737404
42699,0.3978501093483275
42700,0.49019634802991163
42701,0.010156038815518537
42702,0.04422858495152605
42703,0.5423847590748567
42704,0.15475653767111158
42705,0.00632491900207781
42706,0.08825909204201163
42707,0.0025683765179837312
42708,0.04102029314318062
42709,0.0058086264580212
42710,0.3440349860818529
42711,0.3842988189081689
42712,0.47984844504055707
42713,0.010643990685575765
42714,0.15466331427956298
42715,0.06667830299128923
42716,0.28367874676468163
42717,0.024987396327303697
42718,0.09555911760516214
42719,0.020297694164803863
42720,0.7197854942226956
42721,0.8914925164032456
42722,0.20982960209150336
42723,0.15448397108753564
42724,0.3858959411572223
42725,0.013415211320666101
42726,0.07934295543865841
42727,0.681719572672309
42728,0.2863811793642059
42729,0.94966394552347
42730,0.47976680759906837
42731,0.019825424135037233
42732,0.5584255721193639
42733,0.7696355223468713
42734,0.3328273569631236
42735,0.0669076668592247
42736,0.8441649883409486
42737,0.4629093552223938
42738,0.012669251525235578
42739,0.15173028050565457
42740,0.1064620958987947
42741,0.8713398483756697
42742,0.03156680551338581
42743,0.8909796520672589
42744,0.8549234002582115
42745,0.7473805209099321
42746,0.03738491979762567
42747,0.8607347394116063
42748,0.9679758386089719
42749,0.3678466703228646
42750,0.37204844769460893
42751,0.045691603487261714
42752,0.031875447644231725
42753,0.20587149951036507
42754,0.3700342581926076
42755,0.7536523906971455
42756,0.10829753123571831
42757,0.03590862528719759
42758,0.7524476247298851
42759,0.9458231507010064
42760,0.1504693813919788
42761,0.008522231265227555
42762,0.9199902542361702
42763,0.18476997382124916
42764,0.9632460609734945
42765,0.4144568366655797
42766,0.025826377562027554
42767,0.002225920401198792
42768,0.4974401859575108
42769,0.02653734836937848
42770,0.05175171067718394
42771,0.8969592151099626
42772,0.1406661112829482
42773,0.7094416076717256
42774,0.11575833208240502
42775,0.01440156587232182
42776,0.09835455740098584
42777,0.18800610352901795
42778,0.3599889986845676
42779,0.13876931493864486
42780,0.013941134115554787
42781,0.3962925767276089
42782,0.061133565878069764
42783,0.1302989826786621
42784,0.7816934358733307
42785,0.43783153211085546
42786,0.00937713414234433
42787,0.47128794597191154
42788,0.392434117105266
42789,0.9914936985897865
42790,0.11564644784547214
42791,0.04614600817398875
42792,0.14182777331762603
42793,0.09396134320187724
42794,0.2763793347523734
42795,0.6737094824152162
42796,0.9017453831615023
42797,0.09152126442488094
42798,0.7870385114625928
42799,0.045787908769355554
42800,0.6703515394624661
42801,0.7171897309705794
42802,0.03635454409587554
42803,0.08057079204502868
42804,0.07054095512471693
42805,0.012330679718507303
42806,0.5260746547956356
42807,0.23027849896716673
42808,9.667271810362832e-05
42809,0.08684210398741814
42810,0.9470541241880396
42811,0.817911982849284
42812,0.11948081741652934
42813,0.7802319554284883
42814,0.6447925180184322
42815,0.06317943874837617
42816,0.04620117853435308
42817,0.4967430694353836
42818,0.22636771342915196
42819,0.11252541425832929
42820,0.6063178026976928
42821,0.016045612116090305
42822,0.776151596491054
42823,0.8579314563863563
42824,0.07814978980655751
42825,0.0022159362985810773
42826,0.9790526498190566
42827,0.22980548295002579
42828,0.7306274082891384
42829,0.3193661194284133
42830,0.8799170418110623
42831,0.9768450395103196
42832,0.11828767739220832
42833,0.8793424297301895
42834,0.12460353465510084
42835,0.7978815814460664
42836,0.3976701683001155
42837,0.840643669483827
42838,0.10709608864877737
42839,0.8904098226166205
42840,0.024639662123946016
42841,0.0010256132101448773
42842,0.18157256120261303
42843,0.9453963176159894
42844,0.3863562446627614
42845,0.15176001366517095
42846,0.6882254859825199
42847,0.0335135705904505
42848,0.008535138472760067
42849,0.0139524426196551
42850,0.37533776316044143
42851,0.2819257006029697
42852,0.49408569153327375
42853,0.9487145326128623
42854,0.04280539952201873
42855,0.005561147671654474
42856,0.08229989023485505
42857,0.6566775900138355
42858,0.2183665431922301
42859,0.015300864955672669
42860,0.29468038620894565
42861,0.024878754882594688
42862,0.008495226615975206
42863,0.021755322129566646
42864,0.9668736329502629
42865,0.7974280667415881
42866,0.18140658335071497
42867,0.03870044253473204
42868,0.8111593683832989
42869,0.040753352544460865
42870,0.12452502982146181
42871,0.8508280510018871
42872,0.21734346224646184
42873,0.19620935978470727
42874,0.34622760552525866
42875,0.6900377737911647
42876,0.67931640282474
42877,0.13739954397167964
42878,0.37917761125000354
42879,0.35589611932382825
42880,0.010118658127617794
42881,0.007827779161176223
42882,0.6845017869245064
42883,0.8215320952727868
42884,0.1388658490059131
42885,0.9156266614176239
42886,0.7759954757188268
42887,0.23563085887772867
42888,0.45930267537664227
42889,0.9045712532463803
42890,0.7767798656907401
42891,0.26955441955343873
42892,0.21983557581325242
42893,0.10353903054421987
42894,0.05910211513037209
42895,0.21193866145391901
42896,0.0788935937578503
42897,0.722683229055241
42898,0.7103521927178988
42899,0.07169462846847822
42900,0.21027434718749452
42901,0.7331762164916071
42902,0.17217226900625443
42903,0.4004308561402601
42904,0.337122474092348
42905,0.0047737520227398265
42906,0.15375047707064424
42907,0.6018487569563556
42908,0.8013169207668543
42909,0.21308061937037254
42910,0.006527343074160481
42911,0.9524438626519511
42912,0.42273245623764844
42913,0.10909531340693435
42914,0.22797518983250517
42915,0.7575888271320218
42916,0.0004950090010237255
42917,0.06719976409071035
42918,0.3261411221747315
42919,0.29797802457483885
42920,0.6551967980655581
42921,0.8125663034006265
42922,0.8903062794082997
42923,0.9624580643144782
42924,0.8343688339660897
42925,0.5573811955368868
42926,0.01859174507306658
42927,0.12274443810701444
42928,0.5042459737251053
42929,0.049782965213687115
42930,0.7100368732188599
42931,0.45156977014511257
42932,0.8901730987781942
42933,0.019698341426778475
42934,0.9639986171747535
42935,0.38841833339612736
42936,0.9526333910433911
42937,0.8110986075630041
42938,0.9437201370580061
42939,0.06172348008330417
42940,0.3733699517500614
42941,0.6101995554493392
42942,0.06887826918028177
42943,0.8987374091021536
42944,0.2907387389503975
42945,0.7233090037481373
42946,0.509078860275003
42947,0.1432178248714934
42948,0.45357986073122686
42949,0.07453879679132445
42950,0.879595564789283
42951,0.16099917303962008
42952,0.1757651745003817
42953,0.8671942875621536
42954,0.421253961703962
42955,0.9685006593786151
42956,0.16613868241415633
42957,0.427514663136
42958,0.32008521326137207
42959,0.37532421350075523
42960,0.05977506983261782
42961,0.5663273958090181
42962,0.939775174079245
42963,0.09615259614132798
42964,0.0038943082144271947
42965,0.004523798334400951
42966,0.9260992774709417
42967,0.8689117376590406
42968,0.0023291576937268235
42969,0.09739202281837797
42970,0.03227077709246469
42971,0.24750125132176387
42972,0.8665037809152286
42973,0.8165432260994898
42974,0.01878067757734697
42975,0.14105008760830337
42976,0.19730504141534133
42977,0.14136223724969477
42978,0.935513242689783
42979,0.12479798339160908
42980,0.7939353773956379
42981,0.22394688134281085
42982,0.2473192009974338
42983,0.0719512426404017
42984,0.290281993181018
42985,0.6265076537449057
42986,0.874935408237764
42987,0.9216308426042328
42988,0.03468689794401021
42989,0.3640165608349296
42990,0.6843736280160139
42991,0.05305655761267578
42992,0.042575249980340804
42993,0.16341551769401158
42994,0.5948644083941328
42995,0.73887557779207
42996,0.11205534903079954
42997,0.7329143079176064
42998,0.875544485905308
42999,0.8818672994624606
43000,0.5129723226868571
43001,0.07569590670299438
43002,0.5420279333880089
43003,0.8507366374371195
43004,0.6016888504976741
43005,0.19217483273116792
43006,0.8366942576634285
43007,0.42663273335713897
43008,0.12288837653822215
43009,0.16426168391206222
43010,0.45267630059701036
43011,0.11954122301172827
43012,0.6178733620722661
43013,0.13635173354098878
43014,0.7022300009975352
43015,0.12287472406419216
43016,0.5591000793252552
43017,0.3336843612619214
43018,0.05851077593511382
43019,0.33405437653458325
43020,0.7350306949436128
43021,0.2690952042825422
43022,0.36917830608968766
43023,0.6075560851219963
43024,0.06479427702618003
43025,0.31800857052052356
43026,0.45763188594487625
43027,0.020528291384270293
43028,0.11588809219972337
43029,0.5622585244875203
43030,0.20545064625021628
43031,0.01900248230650119
43032,0.010104205633833371
43033,0.7697536450849067
43034,0.0941330044844159
43035,0.3471435564134543
43036,0.02058915207841124
43037,0.06077619567732941
43038,0.3932738279386657
43039,0.2345653952078602
43040,0.3076568421490532
43041,0.1648348576350323
43042,0.002175265977912057
43043,0.6987240445040178
43044,0.02587276493552575
43045,0.058202557237818676
43046,0.8654376075511448
43047,0.16895645776313933
43048,0.10876715404832178
43049,0.05053393522098868
43050,0.3609486858637795
43051,0.13504970756258755
43052,0.014413347606787991
43053,0.6886000235494552
43054,0.037124811527230114
43055,0.1436304375860022
43056,0.30900916553038305
43057,0.0679306099844727
43058,0.9623916473011287
43059,0.8962110276277981
43060,0.021066479462777198
43061,0.04338151376869338
43062,0.5304372130912618
43063,0.7673845610316703
43064,0.7458480894839664
43065,0.4549593290341757
43066,0.29810472628502
43067,0.04586507039544947
43068,0.8638915094394916
43069,0.033929806468385774
43070,0.12311938142348719
43071,0.0005404593019930808
43072,0.006560515176249912
43073,0.3171700850072928
43074,0.6518072115612581
43075,0.2129329010291475
43076,0.009036366713888588
43077,0.2052138697889671
43078,0.31369215252440485
43079,0.573965466718866
43080,0.0669035602330755
43081,0.0751596583463652
43082,0.2963430397774105
43083,0.10326122212314759
43084,0.0018538739925047514
43085,0.00049860756893399
43086,0.013899393747470104
43087,0.8493680664884474
43088,0.23119134757111676
43089,0.9285525541138526
43090,0.8481240916484578
43091,0.928604570419651
43092,0.013881863073929144
43093,0.9397262102389888
43094,0.5215366893827638
43095,0.014028355983945511
43096,0.6148886707703312
43097,0.10242444158294291
43098,0.49355099947205244
43099,0.8757806986576107
43100,0.4448861319417535
43101,0.2673538926480171
43102,0.6961910765827132
43103,0.018659811324495797
43104,0.028546695420014777
43105,0.3400247578897589
43106,0.3965234613829717
43107,0.43497758910110884
43108,0.04057376068623857
43109,0.36640727119702027
43110,0.9089754872704491
43111,0.6152486881109035
43112,0.9014340790945952
43113,0.2709444378452028
43114,0.7774656174238286
43115,0.30579325219525527
43116,0.7498617503215359
43117,0.10017997432393641
43118,0.13113616968679215
43119,0.7387986902865142
43120,0.7850630632258022
43121,0.0879490020731762
43122,0.45620978034600546
43123,0.7321598166045657
43124,0.7749731426267651
43125,0.7554268794533819
43126,0.20237276581209757
43127,0.37106222071041334
43128,0.9846854496396966
43129,0.738694960854206
43130,0.2943896098164467
43131,0.706259628139548
43132,0.19930206222175445
43133,0.8500730732937182
43134,0.5071327505625312
43135,0.7267301078318509
43136,0.3430040915638773
43137,0.23227621861890593
43138,0.07685783093584214
43139,0.17522926271013706
43140,0.2191206365865647
43141,0.12668244360624722
43142,0.9706457185308948
43143,0.30442533642511316
43144,0.922028583307427
43145,0.9392715352521686
43146,0.06493415528507569
43147,0.15873465717192564
43148,0.8830337189420028
43149,0.01170623632707394
43150,0.8156719174287428
43151,0.019598148215074322
43152,0.02481752587468574
43153,0.3040716600664911
43154,0.04320327892479432
43155,0.1362444926899477
43156,0.0744879198307906
43157,0.010386179346638895
43158,0.8114421711151255
43159,0.207471674288074
43160,0.874692208878388
43161,0.004861457344953185
43162,0.19876152786483892
43163,0.05293725098247283
43164,0.038350621011493155
43165,0.7754650120224692
43166,0.04855898524536513
43167,0.006562056858688431
43168,0.0028216238655876954
43169,0.7001827193411218
43170,0.10337227081856037
43171,0.9005462599562042
43172,0.9885561531591194
43173,0.09973064485410346
43174,0.875831138607761
43175,0.9470648419603386
43176,0.5062926067146839
43177,0.018647840081291233
43178,0.026187060309891153
43179,0.6104385424167016
43180,0.9102767753558085
43181,0.1600051680681819
43182,0.966867602441565
43183,0.009925290106397831
43184,0.8166201251733384
43185,0.9350770342848232
43186,0.00037567693998438246
43187,0.5803335105231247
43188,0.3864011578075992
43189,0.010922478600811114
43190,0.36628224382651275
43191,0.3480817088983752
43192,0.7505993135663862
43193,0.1403356198148652
43194,0.3400725855594435
43195,0.1449835639475218
43196,0.7094084392129172
43197,0.1912919405372755
43198,0.9527271903187146
43199,0.0030676484740603934
43200,0.3816499966504624
43201,0.4812520809909193
43202,0.1332828977381028
43203,0.1113316124110233
43204,0.4733164863566211
43205,0.0893670681839355
43206,0.667190711685555
43207,0.003294545593537588
43208,0.9383319706960215
43209,0.3985079180401808
43210,0.16564421710863686
43211,0.27090530573512406
43212,0.5350412326151691
43213,0.22337201999681958
43214,0.1060573615984993
43215,0.342322074384113
43216,0.4633210634590307
43217,0.020240330049283224
43218,0.43353586590877136
43219,0.000268883273060573
43220,0.6179535733126538
43221,0.833079778649884
43222,0.5091633175003656
43223,0.00724954717431064
43224,0.05177747641896603
43225,0.09174892774526881
43226,0.6880576991156206
43227,0.6191866756567459
43228,0.046778014071289106
43229,0.1865121868350597
43230,0.0009662547083203722
43231,0.9052993568883817
43232,0.6120248998105942
43233,0.19323647360708668
43234,0.3644113048604488
43235,0.004775191594639168
43236,0.0018236447207067362
43237,0.1701765502481066
43238,0.17650868122486818
43239,0.06384452346759761
43240,0.05282173687255437
43241,0.5367251520173466
43242,0.1313448642665555
43243,0.6865286110863884
43244,0.9197909613907858
43245,0.6121486393720081
43246,0.0027970234708172125
43247,0.2044145106914347
43248,0.5282255635773954
43249,0.8596481560640479
43250,0.8325239691093428
43251,0.4893480905099773
43252,0.982463896826971
43253,0.06789560763127192
43254,0.7266247507445398
43255,0.9282431253472909
43256,0.7991954155413133
43257,0.09826262406761777
43258,0.9137620977374871
43259,0.0030801201451826406
43260,0.9529520486072649
43261,0.19329107940812937
43262,0.1318717771553298
43263,0.5173667038872312
43264,0.47849512342294254
43265,0.6885304593357011
43266,0.7260378942869614
43267,0.29482146853150226
