id,Strength
5759,38.09902596155818
5760,19.996269301681362
5761,39.389825439560695
5762,22.691080266849333
5763,22.233948441237224
5764,50.83124687774546
5765,17.19236432106636
5766,19.526889527992676
5767,28.845699637352322
5768,18.457103762446927
5769,40.77905212504865
5770,42.09346011050989
5771,19.590671011468586
5772,41.801300375880885
5773,14.745078034365301
5774,40.4197111085319
5775,38.91879415405521
5776,33.54225922238382
5777,41.21492976454813
5778,18.828378053615086
5779,45.44595283530336
5780,39.4822053517521
5781,15.042610992039874
5782,45.287401147459505
5783,39.56159354311481
5784,33.056933510491476
5785,48.26401344473804
5786,19.840720755761264
5787,36.98965204924366
5788,36.43231591604252
5789,47.08840077886417
5790,15.62105473967581
5791,19.25381106375666
5792,26.25844909130281
5793,17.19236432106636
5794,42.34732469431775
5795,41.74783360432146
5796,45.287401147459505
5797,40.90359957048238
5798,43.5344308891347
5799,20.237263806987148
5800,27.33271263643305
5801,24.415096437699326
5802,48.83148663267377
5803,43.00535376294698
5804,38.30093854023366
5805,35.48468654140817
5806,19.662896698990505
5807,37.66667334317887
5808,54.91229277632904
5809,33.54225922238382
5810,26.4297076860488
5811,34.34785439392719
5812,41.08920442606346
5813,48.31160575169775
5814,34.09806696824129
5815,30.03132378545977
5816,38.71675387136789
5817,42.85584405058097
5818,19.25381106375666
5819,41.89745936460262
5820,37.73039309175701
5821,33.267839313692726
5822,34.42035232947565
5823,34.063980218141616
5824,32.725537552681374
5825,45.74690986441033
5826,29.462386355729745
5827,20.033216788218162
5828,46.72870963189055
5829,22.574895557595948
5830,18.982608233741878
5831,37.96545503960756
5832,19.46478119122839
5833,47.48147548795681
5834,28.387721590342146
5835,40.20790981375099
5836,30.83086996883075
5837,33.1085129331401
5838,35.49997528849853
5839,22.233948441237224
5840,36.23352979075914
5841,44.341765128967076
5842,41.19536019717791
5843,36.9529647813341
5844,57.05357190341984
5845,26.837392841815216
5846,40.90411103416381
5847,38.1448017384345
5848,35.88797385233132
5849,39.805499318666534
5850,18.982608233741878
5851,28.793943942035696
5852,36.3346207767401
5853,46.12785998521863
5854,39.62228983301607
5855,20.299123118368335
5856,37.890490329215126
5857,38.44591048198555
5858,48.355537615553125
5859,20.69935819321078
5860,38.44591048198555
5861,41.39925870302994
5862,44.415134314376225
5863,30.03132378545977
5864,42.780131359860924
5865,27.483933334172587
5866,44.40015619553803
5867,39.69547580315974
5868,42.19176478169517
5869,15.848053474281349
5870,17.936879106060818
5871,40.08393392594901
5872,21.24965694152375
5873,35.57628909135103
5874,41.045617057029666
5875,22.15079054379024
5876,51.47219224159155
5877,46.152677756571215
5878,29.237554650575998
5879,17.315098103935696
5880,52.32322767602369
5881,15.794401459699037
5882,40.90411103416381
5883,48.22850728269769
5884,40.38391727637794
5885,36.811675150317235
5886,35.50887059844787
5887,33.338612006746814
5888,38.391767831481786
5889,35.09499271633141
5890,41.609806581094944
5891,46.95032770064936
5892,26.996652801462336
5893,48.51354112335925
5894,45.084746566173685
5895,40.4408897234985
5896,18.832145352799667
5897,55.96229789446429
5898,25.044917618110862
5899,42.85584405058097
5900,36.893613677834786
5901,13.73739285969371
5902,48.385293169324676
5903,41.624352058188364
5904,46.807705193523574
5905,30.84899878837775
5906,46.72870963189055
5907,30.467068522462604
5908,30.03132378545977
5909,39.37545531892811
5910,45.37952047326101
5911,48.385293169324676
5912,39.37545531892811
5913,53.71314393506568
5914,39.37545531892811
5915,36.33652781549814
5916,22.227580893802287
5917,37.700742612954265
5918,37.77261450708269
5919,34.84667497519412
5920,37.585924674653086
5921,49.77540677785393
5922,41.23233428979733
5923,18.633910232132802
5924,39.16994095770151
5925,38.27898620966401
5926,36.35753466814226
5927,37.79583158606464
5928,38.44591048198555
5929,39.90952382560211
5930,18.93189685911154
5931,24.680555932757198
5932,23.93642815446964
5933,30.85326497116995
5934,48.850655697901026
5935,30.639922099778737
5936,40.07637819430852
5937,22.15079054379024
5938,53.831107158513554
5939,35.56362374983391
5940,41.801300375880885
5941,32.6702078330644
5942,46.18232947930515
5943,44.70699631181704
5944,50.22193733657248
5945,41.12388580969547
5946,33.922029457825985
5947,47.04781131570146
5948,39.90026073139919
5949,22.15079054379024
5950,43.906116572662036
5951,18.567200060781275
5952,40.97250668543054
5953,34.65091273342237
5954,47.7110342488499
5955,21.681128998939837
5956,38.92970669978526
5957,34.180129613634406
5958,19.23320215529186
5959,27.93738811347895
5960,40.85908458655431
5961,44.5989088989762
5962,19.016020046436996
5963,33.36425440312859
5964,39.29599216650803
5965,19.507218655078066
5966,37.828226864603
5967,27.749289719154593
5968,35.84073566099276
5969,38.64327622930908
5970,23.210557548280907
5971,44.12696100483984
5972,40.560037580359825
5973,42.61264888663131
5974,18.36043936843439
5975,18.02732028034779
5976,46.30494201175715
5977,39.37545531892811
5978,33.10304580584486
5979,18.660381926062815
5980,32.212062595340036
5981,23.09301626306506
5982,31.470309406725516
5983,28.793943942035696
5984,52.40402102523369
5985,37.73039309175701
5986,36.55602262312031
5987,42.21197339537443
5988,42.241266847370056
5989,15.148392695241546
5990,41.79007621038888
5991,44.24450302881356
5992,39.846746467083776
5993,41.22336898686589
5994,21.681128998939837
5995,34.955282728454385
5996,49.25410531726475
5997,20.539011994658864
5998,18.982608233741878
5999,19.996269301681362
6000,44.20473972505808
6001,40.560037580359825
6002,39.29228485610726
6003,28.780962579817675
6004,33.338612006746814
6005,29.30300813895571
6006,46.833345417366516
6007,20.899300560181352
6008,47.66180305717931
6009,32.63862557317687
6010,19.293196520427795
6011,13.311200858240415
6012,46.2832109055298
6013,47.96288189442618
6014,59.17026588475812
6015,17.963021682411334
6016,21.709850971547162
6017,38.15685672142273
6018,43.760823035190064
6019,15.012707271421181
6020,34.33793118447518
6021,18.004950371515758
6022,30.500025098651996
6023,27.44630779589745
6024,52.32322767602369
6025,39.43648371334291
6026,41.74783360432146
6027,40.4197111085319
6028,22.39955214318535
6029,23.073069980704773
6030,18.441904483802595
6031,42.88657609090345
6032,27.863950701196707
6033,45.43001717500069
6034,35.97612373310149
6035,47.386516368971414
6036,40.20790981375099
6037,40.186007861687564
6038,41.80987424167451
6039,48.66063031573435
6040,30.788790362797577
6041,56.241923463806586
6042,44.77133668971536
6043,47.390956832438626
6044,19.441205437403816
6045,37.409156735258115
6046,40.84525528967919
6047,47.22078646423822
6048,40.17493724967545
6049,32.220011892598365
6050,42.466422103801214
6051,31.02470646453533
6052,40.55544959810642
6053,34.51917329990662
6054,23.53355674622328
6055,37.959684873194966
6056,44.12696100483984
6057,23.510155691408197
6058,32.488530488793536
6059,25.044917618110862
6060,25.96985687272118
6061,39.316697559403664
6062,33.674174690479234
6063,15.601723892677015
6064,43.27376924117048
6065,52.32986559314912
6066,24.1993000763716
6067,36.621938947621196
6068,35.90752361179848
6069,39.22356467095438
6070,43.38513064964418
6071,32.2320084396741
6072,18.468126113484693
6073,16.37006109144725
6074,35.05611129813788
6075,15.782851655010688
6076,53.232174243420765
6077,39.861747128564026
6078,30.03132378545977
6079,39.34493706280267
6080,39.4822053517521
6081,38.117868124606865
6082,36.83133239520823
6083,27.905826992482368
6084,22.39955214318535
6085,58.73277336389121
6086,31.094862666236686
6087,18.049854695812492
6088,33.476239836340184
6089,26.945184130750043
6090,40.89954509175154
6091,44.5989088989762
6092,35.40195877356354
6093,45.910287435131956
6094,52.32322767602369
6095,34.88777637743475
6096,48.19369108542267
6097,42.38634305556053
6098,39.278692135345565
6099,40.249547349152124
6100,41.762717263750176
6101,24.57778644406408
6102,47.880053100862376
6103,38.58146945298219
6104,40.15205331968353
6105,36.69572688446353
6106,33.88545943007791
6107,49.289016093474125
6108,43.27958537115059
6109,15.012707271421181
6110,42.42647066640619
6111,43.734299526088115
6112,48.733207419859745
6113,17.180133118983267
6114,47.6202038212298
6115,19.840720755761264
6116,17.541629214342265
6117,43.88834929226219
6118,43.17576253102013
6119,31.86117492917537
6120,19.811033243069872
6121,52.68682199205224
6122,38.91879415405521
6123,18.904128586858185
6124,16.557968332293143
6125,56.8281129743134
6126,34.26651260014708
6127,38.90541555548269
6128,41.36201904124492
6129,27.51496563304898
6130,32.128663655088225
6131,39.37545531892811
6132,17.560195166695358
6133,27.863950701196707
6134,30.509320466549646
6135,42.882623819165175
6136,38.27898620966401
6137,18.633910232132802
6138,15.764083970863293
6139,37.235025257799464
6140,44.12696100483984
6141,32.66889582507359
6142,56.8281129743134
6143,18.188948433559418
6144,22.716169627007325
6145,48.70757461297047
6146,53.034178203908766
6147,31.470309406725516
6148,36.43231591604252
6149,36.9529647813341
6150,23.509911895596822
6151,44.70056286328502
6152,17.19236432106636
6153,47.34047444826895
6154,42.932829745919314
6155,43.01148389455534
6156,45.92184988913204
6157,26.746304396450846
6158,47.16910266480896
6159,33.88545943007791
6160,48.05654363653741
6161,46.33373266080646
6162,33.699494305499634
6163,29.598692359500753
6164,46.12785998521863
6165,23.266089323220392
6166,38.86741056763914
6167,40.20790981375099
6168,36.860238696885645
6169,24.571571902516546
6170,39.583676772065324
6171,17.560195166695358
6172,39.69275328880009
6173,32.128663655088225
6174,25.044917618110862
6175,31.470309406725516
6176,36.6712210151466
6177,52.244634989825975
6178,30.01581150537324
6179,17.963021682411334
6180,34.44539523472772
6181,44.26690632744704
6182,40.37186491071047
6183,40.532964876504145
6184,18.88220820339126
6185,35.63505684495068
6186,27.523044394785693
6187,37.73039309175701
6188,39.50343396710273
6189,35.45317987903442
6190,39.47067159873899
6191,23.09301626306506
6192,34.42035232947565
6193,41.38740960361014
6194,40.20790981375099
6195,41.597902926840604
6196,39.65158728979406
6197,36.47770220685004
6198,53.108732779119464
6199,21.681128998939837
6200,40.46207019600891
6201,34.07160599332464
6202,32.54890514483242
6203,34.84667497519412
6204,40.282991341147806
6205,47.59786693669001
6206,48.689680834547424
6207,34.11057544945593
6208,31.906694141301546
6209,31.906694141301546
6210,40.21714706990573
6211,51.54208914391474
6212,50.22237747934464
6213,15.13241834477326
6214,46.72870963189055
6215,39.5866681554069
6216,30.66640050660653
6217,46.67281594791271
6218,48.619495017748534
6219,48.51354112335925
6220,50.73688063835017
6221,36.58742617371085
6222,46.5796260536936
6223,47.70586444626531
6224,48.10776909599467
6225,34.48087829764794
6226,48.96927460265845
6227,17.764083810196542
6228,34.42035232947565
6229,14.744268314916912
6230,38.90541555548269
6231,39.49676409058649
6232,15.465367176901822
6233,28.744508109040375
6234,35.56733922336886
6235,36.804781612437026
6236,39.56159354311481
6237,48.3029839762775
6238,33.29056111982974
6239,36.69166258102325
6240,33.44625683847696
6241,18.463750842966324
6242,37.0120594762714
6243,19.46478119122839
6244,43.91971308474215
6245,51.43785910202249
6246,38.07311943869244
6247,35.21141473724551
6248,28.95268469477778
6249,33.17471123338946
6250,29.987379883317168
6251,48.385293169324676
6252,48.473865646403276
6253,55.436521595579336
6254,41.47105273979979
6255,33.529688563881344
6256,36.590239263099605
6257,27.019898939839113
6258,36.569548810740876
6259,30.77360590330723
6260,19.840720755761264
6261,34.09461323555998
6262,40.423082347290716
6263,21.24122525168703
6264,39.16453366272872
6265,42.24957374424367
6266,39.42527237221996
6267,38.91879415405521
6268,22.947178510257963
6269,39.893315303202144
6270,30.84899878837775
6271,19.873267894186846
6272,43.54937187454596
6273,35.0625718597572
6274,15.743013555081541
6275,35.532689040575804
6276,19.346753319972233
6277,20.860307574915197
6278,23.352745890656312
6279,19.155562595932306
6280,38.524900422394545
6281,30.115161382442988
6282,46.866242480293266
6283,35.811930182370546
6284,23.80115679481109
6285,51.43785910202249
6286,21.834461863387475
6287,35.196857584519094
6288,33.35325335276069
6289,47.36096894147956
6290,42.10341531406874
6291,42.07585971602922
6292,19.25381106375666
6293,40.55544959810642
6294,49.540682098609935
6295,36.630408080559576
6296,34.778975246923906
6297,36.910278797446864
6298,40.14555092810694
6299,41.20685742072666
6300,19.97506941074342
6301,16.80125713477709
6302,32.54391311261912
6303,19.46478119122839
6304,49.540682098609935
6305,40.06323234753273
6306,23.97648824751546
6307,32.54890514483242
6308,43.54937187454596
6309,44.5989088989762
6310,48.82867094750418
6311,30.66640050660653
6312,38.30093854023366
6313,48.47036065449798
6314,42.85584405058097
6315,32.46236108196568
6316,26.32258164452635
6317,41.74783360432146
6318,25.04394495789063
6319,48.3149012786389
6320,48.59203961047267
6321,42.846987123505855
6322,42.10341531406874
6323,28.200331171785404
6324,38.90541555548269
6325,43.94785608766405
6326,27.115317500841268
6327,17.743047363642738
6328,46.12785998521863
6329,17.346541101365226
6330,19.153176990081853
6331,30.277327969280186
6332,36.14510155266965
6333,26.877002729898265
6334,40.238314969144184
6335,28.219820055009972
6336,18.05958300693803
6337,26.25844909130281
6338,30.84899878837775
6339,19.96235628548714
6340,40.49563743145406
6341,37.76647863348681
6342,32.01874221351226
6343,46.62449037436725
6344,19.93768848560497
6345,45.287401147459505
6346,35.931443639964314
6347,42.580401474107376
6348,30.094750381483074
6349,23.27147236894909
6350,37.715182509724116
6351,26.992456583942307
6352,38.28700934105929
6353,19.132004768975023
6354,39.381440366033324
6355,39.39874155042406
6356,46.05466424553696
6357,27.30307605396676
6358,42.85915169054867
6359,27.41126155537906
6360,40.37186491071047
6361,32.128663655088225
6362,41.801300375880885
6363,34.11349633673032
6364,53.87105399639343
6365,30.115161382442988
6366,37.73039309175701
6367,28.200331171785404
6368,35.49997528849853
6369,21.408021425884087
6370,44.57165549467424
6371,40.03710668127129
6372,39.4822053517521
6373,19.481779649001176
6374,35.05153841251293
6375,30.16456513759162
6376,49.54828012403885
6377,19.25381106375666
6378,49.6237095374309
6379,30.677710380527326
6380,51.55118905776792
6381,42.58787373007517
6382,37.21894667388973
6383,52.64833934049043
6384,38.15685672142273
6385,34.17514680868747
6386,16.928390781509563
6387,39.4822053517521
6388,19.880594133625006
6389,18.52511012250127
6390,49.93318120012414
6391,47.25238655479076
6392,45.34732838834563
6393,38.27353545003994
6394,49.76802918497471
6395,26.481854899917824
6396,48.770473880182934
6397,40.85908458655431
6398,17.728572683045122
6399,50.17555081057746
6400,42.58787373007517
6401,41.49579127517303
6402,40.37833053460616
6403,49.19106823994231
6404,36.169357774986565
6405,38.524900422394545
6406,17.963021682411334
6407,32.446489026132284
6408,24.18048456844597
6409,19.25381106375666
6410,22.989190387030852
6411,35.15561766155816
6412,18.945215801331692
6413,41.34405746178652
6414,31.21616625354023
6415,47.25815109949026
6416,38.2188420411141
6417,39.867755886468295
6418,17.19236432106636
6419,31.93420047180224
6420,22.764569307761057
6421,31.906694141301546
6422,54.40234967142002
6423,23.27147236894909
6424,21.156257243263827
6425,38.382701637032575
6426,38.63119135181263
6427,57.796131495972155
6428,37.81805005873272
6429,38.63119135181263
6430,25.709736772652253
6431,35.569628187431825
6432,47.322006704131134
6433,39.29901099205214
6434,38.64327622930908
6435,38.15685672142273
6436,23.352745890656312
6437,46.72870963189055
6438,26.626219613162768
6439,43.93644297622933
6440,54.28217075611833
6441,24.07891828918913
6442,33.88545943007791
6443,25.261234680063872
6444,35.93934274919309
6445,34.86942379069264
6446,19.32198169202045
6447,21.883524018393242
6448,34.44539523472772
6449,39.76032706230183
6450,32.32798691405136
6451,44.12696100483984
6452,41.193405364843656
6453,27.095004980283456
6454,41.99891164423655
6455,19.36092891045775
6456,40.999084230728144
6457,36.99981982622602
6458,21.408021425884087
6459,22.6619009775042
6460,44.37027383072224
6461,41.74783360432146
6462,31.874816391383984
6463,17.638950967265632
6464,32.128663655088225
6465,33.63631929284388
6466,36.4727046174318
6467,33.338612006746814
6468,23.575972172194234
6469,39.40450105473342
6470,45.4139137886873
6471,50.05722188946639
6472,16.973954919478487
6473,38.11881028059809
6474,33.267839313692726
6475,36.804781612437026
6476,44.12696100483984
6477,37.21894667388973
6478,31.470309406725516
6479,30.578909343737347
6480,42.85915169054867
6481,25.054798215754705
6482,38.699976707202644
6483,24.745036251254774
6484,39.80410698866011
6485,38.64327622930908
6486,35.31659612056095
6487,17.39029708932865
6488,60.73696272864055
6489,40.85908458655431
6490,33.97832474946501
6491,46.60946065005756
6492,31.810792115421215
6493,21.17663106967106
6494,19.25381106375666
6495,47.87834484919956
6496,38.524900422394545
6497,33.82373966318775
6498,42.73308179892698
6499,38.70273057905438
6500,26.837392841815216
6501,40.249547349152124
6502,37.47445647739215
6503,47.96462695391771
6504,41.53361605482938
6505,38.90541555548269
6506,53.49275620186836
6507,51.497773022443866
6508,33.53985427773855
6509,47.41240968506672
6510,40.51657967068427
6511,44.5989088989762
6512,39.37545531892811
6513,19.988553469498914
6514,34.11057544945593
6515,26.93566185817962
6516,47.59369788190543
6517,28.744508109040375
6518,27.88830912697403
6519,23.97648824751546
6520,41.13048723415085
6521,36.42741770719488
6522,37.700742612954265
6523,38.524900422394545
6524,34.44539523472772
6525,15.136087888264958
6526,35.37349177259091
6527,33.79510551877448
6528,43.37486922700704
6529,30.166748664383753
6530,30.688906971376422
6531,50.28130181078851
6532,17.936879106060818
6533,42.81000376576695
6534,36.37076031424923
6535,47.51621155899904
6536,18.070296473174402
6537,38.27898620966401
6538,30.257160682888117
6539,16.639070577533662
6540,31.07200344224205
6541,16.840382624466944
6542,38.524900422394545
6543,37.381951102256096
6544,38.91879415405521
6545,26.70865521584465
6546,35.76416731356098
6547,36.90827008480015
6548,36.630408080559576
6549,47.47078998538135
6550,14.948807153840793
6551,41.09800408058933
6552,15.958279059690446
6553,17.150882663176287
6554,28.282574836131026
6555,40.643312753317005
6556,43.54937187454596
6557,42.300470992157145
6558,22.986994072622004
6559,45.54159430536744
6560,38.78847629914806
6561,49.00244373994417
6562,36.64237973497542
6563,17.19236432106636
6564,54.866668897569
6565,37.86961515611832
6566,17.10919468103821
6567,34.991518646289556
6568,38.387388894990366
6569,42.846987123505855
6570,46.91482432064742
6571,39.80943767152719
6572,40.4197111085319
6573,45.32151054343866
6574,47.25238655479076
6575,30.48334174246308
6576,34.77910338039459
6577,33.00333216686194
6578,30.84844192725555
6579,41.80987424167451
6580,34.76921181045962
6581,22.883645318993374
6582,35.49997528849853
6583,20.907771598046015
6584,32.997500970561546
6585,41.08013195782071
6586,31.485063571068668
6587,31.505568237613225
6588,45.377066159953635
6589,36.23352979075914
6590,46.12785998521863
6591,42.21197339537443
6592,39.053787101387904
6593,39.32078599191969
6594,40.88903832133318
6595,39.4822053517521
6596,38.79880318732087
6597,35.58967627718467
6598,35.055196165322336
6599,43.84821766103805
6600,39.47340996485688
6601,36.43231591604252
6602,37.63006425283633
6603,39.316697559403664
6604,24.413290995775874
6605,18.665881065318725
6606,45.51020381740898
6607,18.375564627780662
6608,19.556294551861566
6609,34.33278117745003
6610,30.279214846633216
6611,46.99042136046621
6612,21.145284578030733
6613,44.12696100483984
6614,49.13789647202877
6615,35.055196165322336
6616,49.540682098609935
6617,33.18754607200984
6618,19.46478119122839
6619,41.57197325982552
6620,20.588002727735205
6621,40.85908458655431
6622,39.90952382560211
6623,46.99111555744291
6624,18.18340120837014
6625,49.05365062639755
6626,27.066669234079814
6627,30.578909343737347
6628,46.968337639147926
6629,30.28584479665747
6630,36.55602262312031
6631,27.41126155537906
6632,37.889268101048316
6633,23.121094782673463
6634,36.569107257438716
6635,48.18929294607672
6636,15.543833770395755
6637,18.13847050235156
6638,35.57483589603457
6639,33.88545943007791
6640,17.0554813317438
6641,19.556294551861566
6642,40.423082347290716
6643,34.876342276358045
6644,49.540682098609935
6645,47.748417114808056
6646,18.54258649379632
6647,17.72761400396956
6648,46.66246130065285
6649,42.511619008617295
6650,39.388329729111014
6651,17.936879106060818
6652,40.85908458655431
6653,36.104324091486745
6654,15.87806261707849
6655,48.270607475935925
6656,28.780962579817675
6657,40.85908458655431
6658,40.162177116992055
6659,34.107179060563354
6660,40.20790981375099
6661,44.5989088989762
6662,41.73766101282107
6663,46.044870821344055
6664,36.22868050967097
6665,44.9223185601784
6666,14.1363034432955
6667,51.54748875482367
6668,46.48448896834798
6669,35.63505684495068
6670,14.966566059678772
6671,48.182715405792486
6672,22.000834595153822
6673,54.67888955877227
6674,48.26401344473804
6675,37.807872313806634
6676,44.5989088989762
6677,30.500025098651996
6678,31.755465003252596
